# x_m, y_m, w_tr_right_m, w_tr_left_m
54.296510, 11.755304, 0.680452, 0.677805
54.313333, 11.656729, 0.679593, 0.675204
54.327403, 11.557750, 0.677760, 0.673575
54.337040, 11.458239, 0.674502, 0.681267
54.341893, 11.358389, 0.674231, 0.701244
54.341251, 11.258430, 0.667081, 0.726244
54.328678, 11.159554, 0.663982, 0.755769
54.300543, 11.063950, 0.679706, 0.792783
54.263792, 10.970963, 0.722014, 0.817964
54.234045, 10.876069, 0.782421, 0.852443
54.221151, 10.777088, 0.834367, 0.890113
54.219938, 10.677255, 0.892285, 0.923620
54.225722, 10.577422, 0.945226, 0.947692
54.228065, 10.477559, 0.992828, 0.958982
54.213501, 10.379276, 1.023122, 0.954140
54.168540, 10.291055, 1.036290, 0.950498
54.090984, 10.228560, 1.034434, 0.935317
54.003399, 10.180300, 1.007896, 0.928914
53.914442, 10.134625, 0.969231, 0.916448
53.829175, 10.082464, 0.917692, 0.902059
53.748524, 10.023408, 0.875452, 0.886425
53.670239, 9.961196, 0.853982, 0.868462
53.592891, 9.897814, 0.841878, 0.850385
53.515410, 9.834595, 0.836244, 0.846493
53.438661, 9.770492, 0.830181, 0.852851
53.361888, 9.706415, 0.833416, 0.855498
53.291611, 9.635402, 0.843846, 0.851946
53.232635, 9.554853, 0.850905, 0.852941
53.190366, 9.464541, 0.852104, 0.852240
53.157452, 9.370158, 0.852964, 0.852217
53.133461, 9.273137, 0.852014, 0.844864
53.116170, 9.174671, 0.844253, 0.842398
53.104188, 9.075410, 0.839842, 0.834819
53.096101, 8.975747, 0.833552, 0.829118
53.085524, 8.876318, 0.826923, 0.823756
53.071801, 8.777271, 0.823190, 0.815430
53.061887, 8.677785, 0.818824, 0.814299
53.056272, 8.577954, 0.820452, 0.816900
53.059724, 8.478086, 0.827783, 0.821471
53.057954, 8.378152, 0.842195, 0.826018
53.058319, 8.278165, 0.854842, 0.833394
53.064292, 8.178367, 0.861810, 0.848145
53.073485, 8.078796, 0.870882, 0.857896
53.081102, 7.979090, 0.881380, 0.863733
53.084639, 7.879166, 0.889389, 0.871674
53.088287, 7.779234, 0.890995, 0.881041
53.095708, 7.679522, 0.892443, 0.887919
53.101106, 7.579675, 0.896742, 0.895385
53.101810, 7.479695, 0.896968, 0.894751
53.092614, 7.380197, 0.894887, 0.889253
53.082876, 7.280674, 0.887262, 0.887353
53.075720, 7.180936, 0.879548, 0.886041
53.068070, 7.081229, 0.874118, 0.874072
53.059432, 6.981604, 0.870339, 0.864050
53.046824, 6.882416, 0.857421, 0.851584
53.035100, 6.783108, 0.843032, 0.842579
53.025731, 6.683552, 0.829548, 0.831018
53.015034, 6.584128, 0.821109, 0.821109
52.996550, 6.485907, 0.811697, 0.810226
52.972560, 6.388844, 0.803756, 0.805973
52.948125, 6.291876, 0.797964, 0.804095
52.922638, 6.195179, 0.796697, 0.798507
52.889685, 6.100825, 0.795407, 0.792896
52.856456, 6.006508, 0.799615, 0.794027
52.821001, 5.913012, 0.799321, 0.800136
52.786001, 5.819338, 0.804751, 0.807760
52.751634, 5.725429, 0.807217, 0.811516
52.715369, 5.632241, 0.811493, 0.817715
52.674473, 5.541009, 0.815430, 0.824140
52.629610, 5.451650, 0.820339, 0.833801
52.585665, 5.361826, 0.820701, 0.841244
52.540663, 5.272527, 0.827986, 0.847783
52.491373, 5.185539, 0.833281, 0.849502
52.441611, 5.098799, 0.839661, 0.852647
52.392397, 5.011748, 0.841674, 0.855000
52.344718, 4.923849, 0.838801, 0.850950
52.298723, 4.835057, 0.840520, 0.848439
52.249927, 4.747783, 0.844389, 0.850407
52.200851, 4.660653, 0.846267, 0.849638
52.152523, 4.573107, 0.852172, 0.852376
52.108447, 4.483366, 0.857896, 0.859706
52.068480, 4.391713, 0.865995, 0.864186
52.025248, 4.301559, 0.877262, 0.873597
51.983246, 4.210812, 0.887330, 0.882036
51.941623, 4.119886, 0.896833, 0.888529
51.901650, 4.028226, 0.909796, 0.900407
51.860261, 3.937197, 0.918258, 0.909548
51.820591, 3.845408, 0.927557, 0.923054
51.780055, 3.753994, 0.934118, 0.937805
51.743760, 3.660836, 0.946131, 0.950679
51.708055, 3.567428, 0.961719, 0.958326
51.672143, 3.474099, 0.979231, 0.970792
51.634432, 3.381486, 0.997081, 0.984502
51.600706, 3.287366, 1.008394, 1.001109
51.568869, 3.192570, 1.024751, 1.015430
51.533798, 3.098935, 1.042353, 1.028891
51.493229, 3.007561, 1.062624, 1.047919
51.456203, 2.914690, 1.081991, 1.067240
51.421077, 2.821063, 1.098643, 1.080045
51.388270, 2.726603, 1.110769, 1.096606
51.357483, 2.631463, 1.120023, 1.112104
51.332364, 2.534696, 1.129977, 1.123643
51.308749, 2.437524, 1.139434, 1.130023
51.290951, 2.339148, 1.149186, 1.135113
51.281408, 2.239649, 1.153326, 1.136018
51.263955, 2.141257, 1.156176, 1.138529
51.245866, 2.042908, 1.155294, 1.141900
51.227722, 1.944568, 1.150000, 1.140452
51.213840, 1.845552, 1.150000, 1.138733
51.193798, 1.747626, 1.150000, 1.144977
51.173776, 1.649652, 1.150000, 1.145656
51.148324, 1.552975, 1.150000, 1.147692
51.119518, 1.457219, 1.150000, 1.144163
51.088818, 1.362050, 1.150000, 1.148597
51.055698, 1.267698, 1.150000, 1.147466
51.015641, 1.176105, 1.150000, 1.140769
50.979768, 1.082781, 1.150000, 1.138507
50.945341, 0.988895, 1.150000, 1.137149
50.919122, 0.892446, 1.150000, 1.136697
50.897638, 0.794791, 1.150000, 1.140679
50.881703, 0.696088, 1.150000, 1.139095
50.867532, 0.597098, 1.150000, 1.138869
50.867389, 0.497253, 1.150000, 1.140000
50.870083, 0.397289, 1.150000, 1.142489
50.877864, 0.297617, 1.150000, 1.139412
50.889356, 0.198287, 1.150000, 1.140769
50.905994, 0.099701, 1.150000, 1.143032
50.925538, 0.001634, 1.150000, 1.146199
50.942625, -0.096888, 1.150000, 1.143348
50.956071, -0.195970, 1.150000, 1.148009
50.961750, -0.295762, 1.150000, 1.146652
50.960870, -0.395734, 1.150000, 1.146199
50.963741, -0.495671, 1.150000, 1.146652
50.969027, -0.595529, 1.150000, 1.151538
50.979260, -0.694983, 1.150000, 1.143937
50.994747, -0.793758, 1.150000, 1.140769
51.014410, -0.891794, 1.150000, 1.138507
51.041031, -0.988138, 1.150000, 1.137149
51.072896, -1.082904, 1.150000, 1.140226
51.106682, -1.177022, 1.150000, 1.137738
51.141729, -1.270678, 1.150000, 1.136606
51.177354, -1.364117, 1.150000, 1.136833
51.221896, -1.453501, 1.150000, 1.138416
51.273188, -1.539304, 1.150000, 1.144887
51.328288, -1.622737, 1.150000, 1.139321
51.385474, -1.704767, 1.150000, 1.138643
51.448300, -1.782470, 1.150000, 1.139321
51.519054, -1.852960, 1.150000, 1.141357
51.595125, -1.917805, 1.150000, 1.137828
51.670980, -1.982952, 1.150000, 1.144027
51.746141, -2.048912, 1.157059, 1.146719
51.821692, -2.114424, 1.158235, 1.150113
51.901822, -2.174083, 1.154434, 1.151946
51.980953, -2.235157, 1.148326, 1.141719
52.061454, -2.294430, 1.135814, 1.127783
52.141168, -2.354784, 1.126561, 1.111946
52.220355, -2.415853, 1.115294, 1.087783
52.296303, -2.480831, 1.098891, 1.064321
52.365837, -2.552561, 1.079683, 1.028439
52.428622, -2.630302, 1.053462, 0.995860
52.488033, -2.710730, 1.026471, 0.967081
52.549557, -2.789534, 0.993190, 0.946425
52.617099, -2.863147, 0.961787, 0.928439
52.685603, -2.935990, 0.935498, 0.911290
52.758872, -3.003849, 0.909253, 0.894751
52.836666, -3.066644, 0.877828, 0.881900
52.915392, -3.128305, 0.849299, 0.863756
52.990564, -3.194141, 0.824910, 0.846403
53.061682, -3.264403, 0.802670, 0.827240
53.133312, -3.334163, 0.785747, 0.808824
53.204186, -3.404692, 0.770385, 0.781719
53.273851, -3.476432, 0.750679, 0.756652
53.343034, -3.548638, 0.738959, 0.728665
53.408741, -3.623954, 0.723416, 0.713100
53.474385, -3.699377, 0.712398, 0.698009
53.539963, -3.774868, 0.698575, 0.695204
53.603740, -3.851881, 0.693077, 0.687195
53.661510, -3.933376, 0.689819, 0.684955
53.717193, -4.016437, 0.687557, 0.688937
53.775200, -4.097874, 0.693281, 0.692602
53.831260, -4.180643, 0.701991, 0.697489
53.888862, -4.262345, 0.706697, 0.713371
53.951252, -4.340440, 0.713416, 0.726109
54.015473, -4.417092, 0.720792, 0.741855
54.078218, -4.494945, 0.746290, 0.753077
54.132219, -4.578837, 0.770747, 0.760860
54.186422, -4.662788, 0.785928, 0.768213
54.245921, -4.743113, 0.790520, 0.775136
54.311153, -4.818800, 0.790045, 0.769932
54.381447, -4.889871, 0.778190, 0.768281
54.459327, -4.952238, 0.765860, 0.760701
54.541883, -5.008636, 0.745498, 0.746629
54.626693, -5.061584, 0.723462, 0.725656
54.710808, -5.115630, 0.699638, 0.702670
54.789419, -5.177155, 0.667376, 0.677715
54.856980, -5.250328, 0.631946, 0.652760
54.919461, -5.328406, 0.602014, 0.628077
54.976417, -5.410412, 0.584706, 0.605407
55.024203, -5.498115, 0.585747, 0.594864
55.061781, -5.590599, 0.581855, 0.586244
55.090515, -5.686308, 0.576425, 0.581425
55.103199, -5.784959, 0.572421, 0.575520
55.104798, -5.884914, 0.567670, 0.570407
55.099828, -5.984724, 0.566900, 0.564434
55.087983, -6.083970, 0.568303, 0.559186
55.070737, -6.182445, 0.558235, 0.547398
55.053929, -6.281006, 0.550045, 0.540271
55.035951, -6.379355, 0.538167, 0.532014
55.018439, -6.477794, 0.516810, 0.518597
54.999220, -6.575895, 0.496878, 0.504457
54.972798, -6.672240, 0.477285, 0.490724
54.934004, -6.764082, 0.467398, 0.476991
54.884204, -6.850681, 0.459819, 0.473235
54.826210, -6.932019, 0.453914, 0.460294
54.761453, -7.008124, 0.455588, 0.454140
54.691420, -7.079428, 0.455136, 0.448077
54.617150, -7.146331, 0.461312, 0.447104
54.539711, -7.209562, 0.472579, 0.451063
54.458869, -7.268330, 0.480543, 0.456493
54.371264, -7.315803, 0.483348, 0.466855
54.276492, -7.346886, 0.490995, 0.478914
54.177459, -7.358392, 0.495023, 0.491199
